721,2019-06-06,Monarchs,Captains
722,2019-06-06,Indians,Whales
723,2019-06-06,Pelicans,River Dogs
724,2019-06-06,Gypsies,Grays
725,2019-06-06,Bandits,Yellow Jackets
726,2019-06-06,Firebirds,Browns
727,2019-06-06,Pilgrims,Pilots
728,2019-06-06,Knights,Mudhens
729,2019-06-06,Expos,Highlanders
730,2019-06-06,Athletics,Colt .45s
731,2019-06-06,Twins,Blaze
732,2019-06-06,Reds,Stars
733,2019-06-07,River Dogs,Blaze
734,2019-06-07,Stars,Bandits
735,2019-06-07,Pilots,Indians
736,2019-06-07,Athletics,Firebirds
737,2019-06-07,Yellow Jackets,Colt .45s
738,2019-06-07,Highlanders,Mudhens
739,2019-06-07,Browns,Whales
740,2019-06-07,Grays,Monarchs
741,2019-06-07,Gypsies,Knights
742,2019-06-07,Reds,Pilgrims
743,2019-06-07,Pelicans,Expos
744,2019-06-07,Twins,Captains
745,2019-06-08,River Dogs,Blaze
746,2019-06-08,Stars,Bandits
747,2019-06-08,Pilots,Indians
748,2019-06-08,Athletics,Firebirds
749,2019-06-08,Yellow Jackets,Colt .45s
750,2019-06-08,Highlanders,Mudhens
751,2019-06-08,Browns,Whales
752,2019-06-08,Grays,Monarchs
753,2019-06-08,Gypsies,Knights
754,2019-06-08,Reds,Pilgrims
755,2019-06-08,Pelicans,Expos
756,2019-06-08,Twins,Captains
757,2019-06-09,River Dogs,Blaze
758,2019-06-09,Stars,Bandits
759,2019-06-09,Pilots,Indians
760,2019-06-09,Athletics,Firebirds
761,2019-06-09,Yellow Jackets,Colt .45s
762,2019-06-09,Highlanders,Mudhens
763,2019-06-09,Browns,Whales
764,2019-06-09,Grays,Monarchs
765,2019-06-09,Gypsies,Knights
766,2019-06-09,Reds,Pilgrims
767,2019-06-09,Pelicans,Expos
768,2019-06-09,Twins,Captains
769,2019-06-10,Bandits,Reds
770,2019-06-10,Highlanders,Captains
771,2019-06-10,Pilgrims,Colt .45s
772,2019-06-10,Yellow Jackets,Athletics
773,2019-06-10,Firebirds,Whales
774,2019-06-10,Pilots,Stars
775,2019-06-10,Grays,Knights
776,2019-06-10,Blaze,Mudhens
777,2019-06-10,Pelicans,Twins
778,2019-06-10,Browns,Indians
779,2019-06-10,River Dogs,Monarchs
780,2019-06-10,Gypsies,Expos
781,2019-06-11,Bandits,Reds
782,2019-06-11,Highlanders,Captains
783,2019-06-11,Pilgrims,Colt .45s
784,2019-06-11,Yellow Jackets,Athletics
785,2019-06-11,Firebirds,Whales
786,2019-06-11,Pilots,Stars
787,2019-06-11,Grays,Knights
788,2019-06-11,Blaze,Mudhens
789,2019-06-11,Pelicans,Twins
790,2019-06-11,Browns,Indians
791,2019-06-11,River Dogs,Monarchs
792,2019-06-11,Gypsies,Expos
793,2019-06-12,Bandits,Reds
794,2019-06-12,Highlanders,Captains
795,2019-06-12,Pilgrims,Colt .45s
796,2019-06-12,Yellow Jackets,Athletics
797,2019-06-12,Firebirds,Whales
798,2019-06-12,Pilots,Stars
799,2019-06-12,Grays,Knights
800,2019-06-12,Blaze,Mudhens
801,2019-06-12,Pelicans,Twins
802,2019-06-12,Browns,Indians
803,2019-06-12,River Dogs,Monarchs
804,2019-06-12,Gypsies,Expos
805,2019-06-13,Bandits,Reds
806,2019-06-13,Highlanders,Captains
807,2019-06-13,Pilgrims,Colt .45s
808,2019-06-13,Yellow Jackets,Athletics
809,2019-06-13,Firebirds,Whales
810,2019-06-13,Pilots,Stars
811,2019-06-13,Grays,Knights
812,2019-06-13,Blaze,Mudhens
813,2019-06-13,Pelicans,Twins
814,2019-06-13,Browns,Indians
815,2019-06-13,River Dogs,Monarchs
816,2019-06-13,Gypsies,Expos
817,2019-06-14,Mudhens,Blaze
818,2019-06-14,Captains,Grays
819,2019-06-14,Twins,Knights
820,2019-06-14,Colt .45s,Athletics
821,2019-06-14,Monarchs,Highlanders
822,2019-06-14,Yellow Jackets,Indians
823,2019-06-14,Pilots,Browns
824,2019-06-14,Firebirds,Stars
825,2019-06-14,Expos,Pelicans
826,2019-06-14,Whales,Bandits
827,2019-06-14,River Dogs,Gypsies
828,2019-06-14,Pilgrims,Reds
829,2019-06-15,Mudhens,Blaze
830,2019-06-15,Captains,Grays
831,2019-06-15,Twins,Knights
832,2019-06-15,Colt .45s,Athletics
833,2019-06-15,Monarchs,Highlanders
834,2019-06-15,Yellow Jackets,Indians
835,2019-06-15,Pilots,Browns
836,2019-06-15,Firebirds,Stars
837,2019-06-15,Expos,Pelicans
838,2019-06-15,Whales,Bandits
839,2019-06-15,River Dogs,Gypsies
840,2019-06-15,Pilgrims,Reds
841,2019-06-16,Mudhens,Blaze
842,2019-06-16,Captains,Grays
843,2019-06-16,Twins,Knights
844,2019-06-16,Colt .45s,Athletics
845,2019-06-16,Monarchs,Highlanders
846,2019-06-16,Yellow Jackets,Indians
847,2019-06-16,Pilots,Browns
848,2019-06-16,Firebirds,Stars
849,2019-06-16,Expos,Pelicans
850,2019-06-16,Whales,Bandits
851,2019-06-16,River Dogs,Gypsies
852,2019-06-16,Pilgrims,Reds
853,2019-06-20,Knights,Expos
854,2019-06-20,Reds,Indians
855,2019-06-20,Pelicans,Captains
856,2019-06-20,River Dogs,Highlanders
857,2019-06-20,Colt .45s,Browns
858,2019-06-20,Pilots,Bandits
859,2019-06-20,Yellow Jackets,Pilgrims
860,2019-06-20,Blaze,Gypsies
861,2019-06-20,Mudhens,Grays
862,2019-06-20,Stars,Firebirds
863,2019-06-20,Athletics,Whales
864,2019-06-20,Twins,Monarchs
865,2019-06-21,Knights,Expos
866,2019-06-21,Reds,Indians
867,2019-06-21,Pelicans,Captains
868,2019-06-21,River Dogs,Highlanders
869,2019-06-21,Colt .45s,Browns
870,2019-06-21,Pilots,Bandits
871,2019-06-21,Yellow Jackets,Pilgrims
872,2019-06-21,Blaze,Gypsies
873,2019-06-21,Mudhens,Grays
874,2019-06-21,Stars,Firebirds
875,2019-06-21,Athletics,Whales
876,2019-06-21,Twins,Monarchs
877,2019-06-22,Knights,Expos
878,2019-06-22,Reds,Indians
879,2019-06-22,Pelicans,Captains
880,2019-06-22,River Dogs,Highlanders
881,2019-06-22,Colt .45s,Browns
882,2019-06-22,Pilots,Bandits
883,2019-06-22,Yellow Jackets,Pilgrims
884,2019-06-22,Blaze,Gypsies
885,2019-06-22,Mudhens,Grays
886,2019-06-22,Stars,Firebirds
887,2019-06-22,Athletics,Whales
888,2019-06-22,Twins,Monarchs
889,2019-06-23,Yellow Jackets,Indians
890,2019-06-23,Blaze,Twins
891,2019-06-23,Gypsies,Grays
892,2019-06-23,Reds,Colt .45s
893,2019-06-23,Captains,Pelicans
894,2019-06-23,River Dogs,Knights
895,2019-06-23,Pilots,Firebirds
896,2019-06-23,Pilgrims,Bandits
897,2019-06-23,Expos,Mudhens
898,2019-06-23,Highlanders,Monarchs
899,2019-06-23,Athletics,Browns
900,2019-06-23,Stars,Whales
901,2019-06-24,Yellow Jackets,Indians
902,2019-06-24,Blaze,Twins
903,2019-06-24,Gypsies,Grays
904,2019-06-24,Reds,Colt .45s
905,2019-06-24,Captains,Pelicans
906,2019-06-24,River Dogs,Knights
907,2019-06-24,Pilots,Firebirds
908,2019-06-24,Pilgrims,Bandits
909,2019-06-24,Expos,Mudhens
910,2019-06-24,Highlanders,Monarchs
911,2019-06-24,Athletics,Browns
912,2019-06-24,Stars,Whales
913,2019-06-25,Yellow Jackets,Indians
914,2019-06-25,Blaze,Twins
915,2019-06-25,Gypsies,Grays
916,2019-06-25,Reds,Colt .45s
917,2019-06-25,Captains,Pelicans
918,2019-06-25,River Dogs,Knights
919,2019-06-25,Pilots,Firebirds
920,2019-06-25,Pilgrims,Bandits
921,2019-06-25,Expos,Mudhens
922,2019-06-25,Highlanders,Monarchs
923,2019-06-25,Athletics,Browns
924,2019-06-25,Stars,Whales
925,2019-06-26,Monarchs,Expos
926,2019-06-26,Blaze,Knights
927,2019-06-26,Pelicans,Gypsies
928,2019-06-26,Firebirds,Indians
929,2019-06-26,Stars,Browns
930,2019-06-26,Highlanders,River Dogs
931,2019-06-26,Pilgrims,Athletics
932,2019-06-26,Grays,Twins
933,2019-06-26,Captains,Mudhens
934,2019-06-26,Bandits,Colt .45s
935,2019-06-26,Whales,Yellow Jackets
936,2019-06-26,Reds,Pilots
937,2019-06-27,Monarchs,Expos
938,2019-06-27,Blaze,Knights
939,2019-06-27,Pelicans,Gypsies
940,2019-06-27,Firebirds,Indians
941,2019-06-27,Stars,Browns
942,2019-06-27,Highlanders,River Dogs
943,2019-06-27,Pilgrims,Athletics
944,2019-06-27,Grays,Twins
945,2019-06-27,Captains,Mudhens
946,2019-06-27,Bandits,Colt .45s
947,2019-06-27,Whales,Yellow Jackets
948,2019-06-27,Reds,Pilots
949,2019-06-28,Monarchs,Expos
950,2019-06-28,Blaze,Knights
951,2019-06-28,Pelicans,Gypsies
952,2019-06-28,Firebirds,Indians
953,2019-06-28,Stars,Browns
954,2019-06-28,Highlanders,River Dogs
955,2019-06-28,Pilgrims,Athletics
956,2019-06-28,Grays,Twins
957,2019-06-28,Captains,Mudhens
958,2019-06-28,Bandits,Colt .45s
959,2019-06-28,Whales,Yellow Jackets
960,2019-06-28,Reds,Pilots
961,2019-06-29,Blaze,Captains
962,2019-06-29,Mudhens,Gypsies
963,2019-06-29,Expos,River Dogs
964,2019-06-29,Browns,Yellow Jackets
965,2019-06-29,Colt .45s,Firebirds
966,2019-06-29,Highlanders,Knights
967,2019-06-29,Twins,Monarchs
968,2019-06-29,Grays,Pelicans
969,2019-06-29,Stars,Pilgrims
970,2019-06-29,Whales,Indians
971,2019-06-29,Pilots,Athletics
972,2019-06-29,Reds,Bandits
973,2019-06-30,Blaze,Captains
974,2019-06-30,Mudhens,Gypsies
975,2019-06-30,Expos,River Dogs
976,2019-06-30,Browns,Yellow Jackets
977,2019-06-30,Colt .45s,Firebirds
978,2019-06-30,Highlanders,Knights
979,2019-06-30,Twins,Monarchs
980,2019-06-30,Grays,Pelicans
981,2019-06-30,Stars,Pilgrims
982,2019-06-30,Whales,Indians
983,2019-06-30,Pilots,Athletics
984,2019-06-30,Reds,Bandits
985,2019-07-01,Blaze,Captains
986,2019-07-01,Mudhens,Gypsies
987,2019-07-01,Expos,River Dogs
988,2019-07-01,Browns,Yellow Jackets
989,2019-07-01,Colt .45s,Firebirds
990,2019-07-01,Highlanders,Knights
991,2019-07-01,Twins,Monarchs
992,2019-07-01,Grays,Pelicans
993,2019-07-01,Stars,Pilgrims
994,2019-07-01,Whales,Indians
995,2019-07-01,Pilots,Athletics
996,2019-07-01,Reds,Bandits
997,2019-07-02,Indians,Stars
998,2019-07-02,Yellow Jackets,Athletics
999,2019-07-02,Expos,Blaze
1000,2019-07-02,Pelicans,Mudhens
1001,2019-07-02,Grays,River Dogs
1002,2019-07-02,Captains,Knights
1003,2019-07-02,Pilgrims,Bandits
1004,2019-07-02,Browns,Firebirds
1005,2019-07-02,Gypsies,Twins
1006,2019-07-02,Colt .45s,Reds
1007,2019-07-02,Whales,Pilots
1008,2019-07-02,Monarchs,Highlanders
1009,2019-07-03,Indians,Stars
1010,2019-07-03,Yellow Jackets,Athletics
1011,2019-07-03,Expos,Blaze
1012,2019-07-03,Pelicans,Mudhens
1013,2019-07-03,Grays,River Dogs
1014,2019-07-03,Captains,Knights
1015,2019-07-03,Pilgrims,Bandits
1016,2019-07-03,Browns,Firebirds
1017,2019-07-03,Gypsies,Twins
1018,2019-07-03,Colt .45s,Reds
1019,2019-07-03,Whales,Pilots
1020,2019-07-03,Monarchs,Highlanders
1021,2019-07-04,Indians,Stars
1022,2019-07-04,Yellow Jackets,Athletics
1023,2019-07-04,Expos,Blaze
1024,2019-07-04,Pelicans,Mudhens
1025,2019-07-04,Grays,River Dogs
1026,2019-07-04,Captains,Knights
1027,2019-07-04,Pilgrims,Bandits
1028,2019-07-04,Browns,Firebirds
1029,2019-07-04,Gypsies,Twins
1030,2019-07-04,Colt .45s,Reds
1031,2019-07-04,Whales,Pilots
1032,2019-07-04,Monarchs,Highlanders
1033,2019-07-05,Colt .45s,Whales
1034,2019-07-05,Athletics,Bandits
1035,2019-07-05,Stars,Pilgrims
1036,2019-07-05,River Dogs,Monarchs
1037,2019-07-05,Pelicans,Grays
1038,2019-07-05,Browns,Pilots
1039,2019-07-05,Gypsies,Highlanders
1040,2019-07-06,Colt .45s,Whales
1041,2019-07-06,Athletics,Bandits
1042,2019-07-06,Stars,Pilgrims
1043,2019-07-06,River Dogs,Monarchs
1044,2019-07-06,Pelicans,Grays
1045,2019-07-06,Browns,Pilots
1046,2019-07-06,Gypsies,Highlanders
1047,2019-07-07,Colt .45s,Whales
1048,2019-07-07,Athletics,Bandits
1049,2019-07-07,Stars,Pilgrims
1050,2019-07-07,River Dogs,Monarchs
1051,2019-07-07,Pelicans,Grays
1052,2019-07-07,Browns,Pilots
1053,2019-07-07,Gypsies,Highlanders
1054,2019-07-08,Highlanders,Grays
1055,2019-07-08,Knights,Pelicans
1056,2019-07-08,Stars,Colt .45s
1057,2019-07-08,Indians,Whales
1058,2019-07-08,Gypsies,River Dogs
1059,2019-07-08,Monarchs,Expos
1060,2019-07-08,Captains,Blaze
1061,2019-07-08,Firebirds,Pilots
1062,2019-07-08,Yellow Jackets,Pilgrims
1063,2019-07-08,Bandits,Reds
1064,2019-07-08,Browns,Athletics
1065,2019-07-08,Twins,Mudhens
1066,2019-07-09,Highlanders,Grays
1067,2019-07-09,Knights,Pelicans
1068,2019-07-09,Stars,Colt .45s
1069,2019-07-09,Indians,Whales
1070,2019-07-09,Gypsies,River Dogs
1071,2019-07-09,Monarchs,Expos
1072,2019-07-09,Captains,Blaze
1073,2019-07-09,Firebirds,Pilots
1074,2019-07-09,Yellow Jackets,Pilgrims
1075,2019-07-09,Bandits,Reds
1076,2019-07-09,Browns,Athletics
1077,2019-07-09,Twins,Mudhens
1078,2019-07-10,Highlanders,Grays
1079,2019-07-10,Knights,Pelicans
1080,2019-07-10,Stars,Colt .45s
1081,2019-07-10,Indians,Whales
1082,2019-07-10,Gypsies,River Dogs
1083,2019-07-10,Monarchs,Expos
1084,2019-07-10,Captains,Blaze
1085,2019-07-10,Firebirds,Pilots
1086,2019-07-10,Yellow Jackets,Pilgrims
1087,2019-07-10,Bandits,Reds
1088,2019-07-10,Browns,Athletics
1089,2019-07-10,Twins,Mudhens
1090,2019-07-11,Mudhens,Captains
1091,2019-07-11,Twins,Knights
1092,2019-07-11,Indians,Reds
1093,2019-07-11,Highlanders,Gypsies
1094,2019-07-11,Yellow Jackets,Whales
1095,2019-07-11,Browns,Pilgrims
1096,2019-07-11,Stars,Pilots
1097,2019-07-11,Firebirds,Athletics
1098,2019-07-11,Blaze,Pelicans
1099,2019-07-11,Monarchs,Grays
1100,2019-07-11,Colt .45s,Bandits
1101,2019-07-11,River Dogs,Expos
1102,2019-07-12,Mudhens,Captains
1103,2019-07-12,Twins,Knights
1104,2019-07-12,Indians,Reds
1105,2019-07-12,Highlanders,Gypsies
1106,2019-07-12,Yellow Jackets,Whales
1107,2019-07-12,Browns,Pilgrims
1108,2019-07-12,Stars,Pilots
1109,2019-07-12,Firebirds,Athletics
1110,2019-07-12,Blaze,Pelicans
1111,2019-07-12,Monarchs,Grays
1112,2019-07-12,Colt .45s,Bandits
1113,2019-07-12,River Dogs,Expos
1114,2019-07-13,Mudhens,Captains
1115,2019-07-13,Twins,Knights
1116,2019-07-13,Indians,Reds
1117,2019-07-13,Highlanders,Gypsies
1118,2019-07-13,Yellow Jackets,Whales
1119,2019-07-13,Browns,Pilgrims
1120,2019-07-13,Stars,Pilots
1121,2019-07-13,Firebirds,Athletics
1122,2019-07-13,Blaze,Pelicans
1123,2019-07-13,Monarchs,Grays
1124,2019-07-13,Colt .45s,Bandits
1125,2019-07-13,River Dogs,Expos
1126,2019-07-14,Knights,Grays
1127,2019-07-14,Stars,Indians
1128,2019-07-14,Monarchs,Gypsies
1129,2019-07-14,Blaze,Expos
1130,2019-07-14,Bandits,Firebirds
1131,2019-07-14,Pelicans,Highlanders
1132,2019-07-14,Captains,Twins
1133,2019-07-14,Yellow Jackets,Colt .45s
1134,2019-07-14,Browns,Whales
1135,2019-07-14,Pilgrims,Athletics
1136,2019-07-14,River Dogs,Mudhens
1137,2019-07-14,Reds,Pilots
1138,2019-07-15,Knights,Grays
1139,2019-07-15,Stars,Indians
1140,2019-07-15,Monarchs,Gypsies
1141,2019-07-15,Blaze,Expos
1142,2019-07-15,Bandits,Firebirds
1143,2019-07-15,Pelicans,Highlanders
1144,2019-07-15,Captains,Twins
1145,2019-07-15,Yellow Jackets,Colt .45s
1146,2019-07-15,Browns,Whales
1147,2019-07-15,Pilgrims,Athletics
1148,2019-07-15,River Dogs,Mudhens
1149,2019-07-15,Reds,Pilots
1150,2019-07-16,Knights,Grays
1151,2019-07-16,Stars,Indians
1152,2019-07-16,Monarchs,Gypsies
1153,2019-07-16,Blaze,Expos
1154,2019-07-16,Bandits,Firebirds
1155,2019-07-16,Pelicans,Highlanders
1156,2019-07-16,Captains,Twins
1157,2019-07-16,Yellow Jackets,Colt .45s
1158,2019-07-16,Browns,Whales
1159,2019-07-16,Pilgrims,Athletics
1160,2019-07-16,River Dogs,Mudhens
1161,2019-07-16,Reds,Pilots
1162,2019-07-17,Pilgrims,Browns
1163,2019-07-17,Expos,Grays
1164,2019-07-17,Whales,Indians
1165,2019-07-17,Athletics,Bandits
1166,2019-07-17,Captains,River Dogs
1167,2019-07-17,Blaze,Knights
1168,2019-07-17,Mudhens,Highlanders
1169,2019-07-17,Colt .45s,Reds
1170,2019-07-17,Twins,Gypsies
1171,2019-07-17,Firebirds,Pilots
1172,2019-07-18,Pilgrims,Browns
1173,2019-07-18,Expos,Grays
1174,2019-07-18,Whales,Indians
1175,2019-07-18,Athletics,Bandits
1176,2019-07-18,Captains,River Dogs
1177,2019-07-18,Blaze,Knights
1178,2019-07-18,Mudhens,Highlanders
1179,2019-07-18,Colt .45s,Reds
1180,2019-07-18,Twins,Gypsies
1181,2019-07-18,Firebirds,Pilots
1182,2019-07-19,Pilgrims,Browns
1183,2019-07-19,Expos,Grays
1184,2019-07-19,Whales,Indians
1185,2019-07-19,Athletics,Bandits
1186,2019-07-19,Captains,River Dogs
1187,2019-07-19,Blaze,Knights
1188,2019-07-19,Mudhens,Highlanders
1189,2019-07-19,Colt .45s,Reds
1190,2019-07-19,Twins,Gypsies
1191,2019-07-19,Firebirds,Pilots
1192,2019-07-20,Indians,Colt .45s
1193,2019-07-20,Mudhens,Twins
1194,2019-07-20,Captains,Grays
1195,2019-07-20,Knights,Highlanders
1196,2019-07-20,Bandits,Pilgrims
1197,2019-07-20,Pilots,Reds
1198,2019-07-20,Whales,Athletics
1199,2019-07-20,Pelicans,Expos
1200,2019-07-20,Browns,Firebirds
1201,2019-07-20,Monarchs,Gypsies
1202,2019-07-20,Blaze,River Dogs
1203,2019-07-20,Stars,Yellow Jackets
1204,2019-07-21,Indians,Colt .45s
1205,2019-07-21,Mudhens,Twins
1206,2019-07-21,Captains,Grays
1207,2019-07-21,Knights,Highlanders
1208,2019-07-21,Bandits,Pilgrims
1209,2019-07-21,Pilots,Reds
1210,2019-07-21,Whales,Athletics
1211,2019-07-21,Pelicans,Expos
1212,2019-07-21,Browns,Firebirds
1213,2019-07-21,Monarchs,Gypsies
1214,2019-07-21,Blaze,River Dogs
1215,2019-07-21,Stars,Yellow Jackets
1216,2019-07-22,Indians,Colt .45s
1217,2019-07-22,Mudhens,Twins
1218,2019-07-22,Captains,Grays
1219,2019-07-22,Knights,Highlanders
1220,2019-07-22,Bandits,Pilgrims
1221,2019-07-22,Pilots,Reds
1222,2019-07-22,Whales,Athletics
1223,2019-07-22,Pelicans,Expos
1224,2019-07-22,Browns,Firebirds
1225,2019-07-22,Monarchs,Gypsies
1226,2019-07-22,Blaze,River Dogs
1227,2019-07-22,Stars,Yellow Jackets
1228,2019-07-26,Knights,Gypsies
1229,2019-07-26,Grays,Highlanders
1230,2019-07-26,Yellow Jackets,Pilots
1231,2019-07-26,Pelicans,Twins
1232,2019-07-26,Browns,Stars
1233,2019-07-26,Athletics,Indians
1234,2019-07-26,Monarchs,Blaze
1235,2019-07-26,Bandits,Colt .45s
1236,2019-07-26,River Dogs,Mudhens
1237,2019-07-26,Reds,Pilgrims
1238,2019-07-26,Captains,Expos
1239,2019-07-26,Firebirds,Whales
1240,2019-07-27,Knights,Gypsies
1241,2019-07-27,Grays,Highlanders
1242,2019-07-27,Yellow Jackets,Pilots
1243,2019-07-27,Pelicans,Twins
1244,2019-07-27,Browns,Stars
1245,2019-07-27,Athletics,Indians
1246,2019-07-27,Monarchs,Blaze
1247,2019-07-27,Bandits,Colt .45s
1248,2019-07-27,River Dogs,Mudhens
1249,2019-07-27,Reds,Pilgrims
1250,2019-07-27,Captains,Expos
1251,2019-07-27,Firebirds,Whales
1252,2019-07-28,Knights,Gypsies
1253,2019-07-28,Grays,Highlanders
1254,2019-07-28,Yellow Jackets,Pilots
1255,2019-07-28,Pelicans,Twins
1256,2019-07-28,Browns,Stars
1257,2019-07-28,Athletics,Indians
1258,2019-07-28,Monarchs,Blaze
1259,2019-07-28,Bandits,Colt .45s
1260,2019-07-28,River Dogs,Mudhens
1261,2019-07-28,Reds,Pilgrims
1262,2019-07-28,Captains,Expos
1263,2019-07-28,Firebirds,Whales
1264,2019-07-29,Pilgrims,Yellow Jackets
1265,2019-07-29,River Dogs,Grays
1266,2019-07-29,Pilots,Indians
1267,2019-07-29,Gypsies,Captains
1268,2019-07-29,Blaze,Highlanders
1269,2019-07-29,Monarchs,Knights
1270,2019-07-29,Firebirds,Athletics
1271,2019-07-29,Colt .45s,Stars
1272,2019-07-29,Mudhens,Pelicans
1273,2019-07-29,Expos,Twins
1274,2019-07-29,Whales,Reds
1275,2019-07-30,Pilgrims,Yellow Jackets
1276,2019-07-30,River Dogs,Grays
1277,2019-07-30,Pilots,Indians
1278,2019-07-30,Gypsies,Captains
1279,2019-07-30,Blaze,Highlanders
1280,2019-07-30,Monarchs,Knights
1281,2019-07-30,Firebirds,Athletics
1282,2019-07-30,Colt .45s,Stars
1283,2019-07-30,Mudhens,Pelicans
1284,2019-07-30,Expos,Twins
1285,2019-07-30,Whales,Reds
1286,2019-07-31,Pilgrims,Yellow Jackets
1287,2019-07-31,River Dogs,Grays
1288,2019-07-31,Pilots,Indians
1289,2019-07-31,Gypsies,Captains
1290,2019-07-31,Blaze,Highlanders
1291,2019-07-31,Monarchs,Knights
1292,2019-07-31,Firebirds,Athletics
1293,2019-07-31,Colt .45s,Stars
1294,2019-07-31,Mudhens,Pelicans
1295,2019-07-31,Expos,Twins
1296,2019-07-31,Whales,Reds
1297,2019-08-01,Pelicans,Monarchs
1298,2019-08-01,Blaze,River Dogs
1299,2019-08-01,Gypsies,Mudhens
1300,2019-08-01,Indians,Firebirds
1301,2019-08-01,Pilots,Colt .45s
1302,2019-08-01,Grays,Twins
1303,2019-08-01,Pilgrims,Stars
1304,2019-08-01,Captains,Knights
1305,2019-08-01,Bandits,Yellow Jackets
1306,2019-08-01,Athletics,Reds
1307,2019-08-01,Whales,Browns
1308,2019-08-01,Highlanders,Expos
1309,2019-08-02,Pelicans,Monarchs
1310,2019-08-02,Blaze,River Dogs
1311,2019-08-02,Gypsies,Mudhens
1312,2019-08-02,Indians,Firebirds
1313,2019-08-02,Pilots,Colt .45s
1314,2019-08-02,Grays,Twins
1315,2019-08-02,Pilgrims,Stars
1316,2019-08-02,Captains,Knights
1317,2019-08-02,Bandits,Yellow Jackets
1318,2019-08-02,Athletics,Reds
1319,2019-08-02,Whales,Browns
1320,2019-08-02,Highlanders,Expos
1321,2019-08-03,Pelicans,Monarchs
1322,2019-08-03,Blaze,River Dogs
1323,2019-08-03,Gypsies,Mudhens
1324,2019-08-03,Indians,Firebirds
1325,2019-08-03,Pilots,Colt .45s
1326,2019-08-03,Grays,Twins
1327,2019-08-03,Pilgrims,Stars
1328,2019-08-03,Captains,Knights
1329,2019-08-03,Bandits,Yellow Jackets
1330,2019-08-03,Athletics,Reds
1331,2019-08-03,Whales,Browns
1332,2019-08-03,Highlanders,Expos
1333,2019-08-04,Bandits,Browns
1334,2019-08-04,Knights,Blaze
1335,2019-08-04,Grays,Mudhens
1336,2019-08-04,Indians,Pilots
1337,2019-08-04,Highlanders,Pelicans
1338,2019-08-04,Pilgrims,Yellow Jackets
1339,2019-08-04,Whales,Firebirds
1340,2019-08-04,Gypsies,Monarchs
1341,2019-08-04,Twins,River Dogs
1342,2019-08-04,Stars,Reds
1343,2019-08-04,Captains,Expos
1344,2019-08-05,Bandits,Browns
1345,2019-08-05,Knights,Blaze
1346,2019-08-05,Grays,Mudhens
1347,2019-08-05,Indians,Pilots
1348,2019-08-05,Highlanders,Pelicans
1349,2019-08-05,Pilgrims,Yellow Jackets
1350,2019-08-05,Whales,Firebirds
1351,2019-08-05,Gypsies,Monarchs
1352,2019-08-05,Twins,River Dogs
1353,2019-08-05,Stars,Reds
1354,2019-08-05,Captains,Expos
1355,2019-08-06,Bandits,Browns
1356,2019-08-06,Knights,Blaze
1357,2019-08-06,Grays,Mudhens
1358,2019-08-06,Indians,Pilots
1359,2019-08-06,Highlanders,Pelicans
1360,2019-08-06,Pilgrims,Yellow Jackets
1361,2019-08-06,Whales,Firebirds
1362,2019-08-06,Gypsies,Monarchs
1363,2019-08-06,Twins,River Dogs
1364,2019-08-06,Stars,Reds
1365,2019-08-06,Captains,Expos
1366,2019-08-07,Stars,Athletics
1367,2019-08-07,Yellow Jackets,Pilots
1368,2019-08-07,Pelicans,Captains
1369,2019-08-07,Reds,Browns
1370,2019-08-07,Whales,Pilgrims
1371,2019-08-07,Indians,Bandits
1372,2019-08-07,Gypsies,Mudhens
1373,2019-08-07,Highlanders,Twins
1374,2019-08-07,Knights,Grays
1375,2019-08-07,Monarchs,River Dogs
1376,2019-08-07,Blaze,Expos
1377,2019-08-07,Firebirds,Colt .45s
1378,2019-08-08,Stars,Athletics
1379,2019-08-08,Yellow Jackets,Pilots
1380,2019-08-08,Pelicans,Captains
1381,2019-08-08,Reds,Browns
1382,2019-08-08,Whales,Pilgrims
1383,2019-08-08,Indians,Bandits
1384,2019-08-08,Gypsies,Mudhens
1385,2019-08-08,Highlanders,Twins
1386,2019-08-08,Knights,Grays
1387,2019-08-08,Monarchs,River Dogs
1388,2019-08-08,Blaze,Expos
1389,2019-08-08,Firebirds,Colt .45s
1390,2019-08-09,Stars,Athletics
1391,2019-08-09,Yellow Jackets,Pilots
1392,2019-08-09,Pelicans,Captains
1393,2019-08-09,Reds,Browns
1394,2019-08-09,Whales,Pilgrims
1395,2019-08-09,Indians,Bandits
1396,2019-08-09,Gypsies,Mudhens
1397,2019-08-09,Highlanders,Twins
1398,2019-08-09,Knights,Grays
1399,2019-08-09,Monarchs,River Dogs
1400,2019-08-09,Blaze,Expos
1401,2019-08-09,Firebirds,Colt .45s
1402,2019-08-10,Stars,Athletics
1403,2019-08-10,Yellow Jackets,Pilots
1404,2019-08-10,Pelicans,Captains
1405,2019-08-10,Reds,Browns
1406,2019-08-10,Whales,Pilgrims
1407,2019-08-10,Indians,Bandits
1408,2019-08-10,Gypsies,Mudhens
1409,2019-08-10,Highlanders,Twins
1410,2019-08-10,Knights,Grays
1411,2019-08-10,Monarchs,River Dogs
1412,2019-08-10,Blaze,Expos
1413,2019-08-10,Firebirds,Colt .45s
1414,2019-08-11,Yellow Jackets,Athletics
1415,2019-08-11,Stars,Pilots
1416,2019-08-11,Monarchs,Grays
1417,2019-08-11,Mudhens,Blaze
1418,2019-08-11,Captains,Highlanders
1419,2019-08-11,Reds,Bandits
